ID,Age,Gender,Race,City,State,Latitude,Longitude,Cause_of_Death,Mental_Illness,Year
27564,54,Male,European-American/White,Jasmine Estates,FL,28.3053106,-82.6670588,Gunshot,No,2020
27565,58,Male,European-American/White,Lanesboro,NC,34.941033,-80.2496504,Gunshot,No,2020
27566,89,Female,European-American/White,Detroit,MI,42.445644,-83.161508,Vehicle,No,2020
27567,21,Male,European-American/White,Tonawanda,NY,42.9809823,-78.8853663,Vehicle,Unknown,2020
27568,21,Female,European-American/White,Tonawanda,NY,42.9809823,-78.8853663,Vehicle,Unknown,2020
27569,21,Male,Hispanic/Latino,Silverton,OR,45.0055092,-122.7736025,Gunshot,No,2020
27570,44,Male,Hispanic/Latino,Rialto,CA,34.1236736,-117.3692451,Gunshot,No,2020
27571,56,Male,European-American/White,Shreveport ,LA,32.554327,-93.779065,Vehicle,No,2020
27572,22,Female,Race unspecified,Hartford,MI,42.1750549,-86.1675666,Vehicle,No,2020
27573,16,Male,Asian/Pacific Islander,Anchorage,AK,61.2174519,-149.8367977,Gunshot,Drug or alcohol use,2020
27574,33,Male,Asian/Pacific Islander,Long Beach,CA,33.7934787,-118.1805694,Gunshot,No,2020
27575,31,Male,European-American/White,Byfield,MA,42.7579411,-70.9444391,Gunshot,No,2020
27576,32,Female,European-American/White,Corydon,IN,38.219746,-86.1437678,Gunshot,No,2020
27577,34,Male,European-American/White,Corydon,IN,38.219746,-86.1437678,Gunshot,No,2020
27578,40,Male,Hispanic/Latino,Poinciana,FL,28.1351682,-81.4586144,Gunshot,No,2020
27579,31,Male,Race unspecified,Hampton,TN,36.2613337,-82.1861933,Vehicle,No,2020
27580,14,Female,African-American/Black,Macon,GA,32.8438351,-83.6879091,Vehicle,No,2020
27581,29,Male,European-American/White,Greenville,TN,36.179953,-82.7802165,Gunshot,No,2020
27582,58,Male,European-American/White,Concord,NC,35.4388791,-80.5985612,Gunshot,No,2020
27584,27,Male,Native American/Alaskan,Pinetop,AZ,34.1288451,-109.9457807,Gunshot,No,2020
27585,22,Male,African-American/Black,Orlando,FL,28.4957873,-81.4587459,Gunshot,No,2020
27586,41,Male,European-American/White,Hickory,NC,35.715376,-81.3154,Tasered,Drug or alcohol use,2020
27587,38,Female,European-American/White,Kansas City,MO,39.0344716,-94.4739469,Vehicle,No,2020
27588,38,Male,Hispanic/Latino,Red Bluff,CA,40.154402,-122.235906,Gunshot,No,2020
27590,24,Male,Race unspecified,Aurora,IL,41.7623543,-88.2109278,Vehicle,No,2020
27592,17,Male,African-American/Black,Columbus,OH,40.0888814,-82.9954277,Gunshot,No,2020
27593,53,Male,European-American/White,San Diego,CA,32.7977575,-117.151407,Gunshot,No,2020
27594,32,Male,European-American/White,Sheffield,AL,34.772536,-87.6699759,Vehicle,No,2020
27595,87,Male,Race unspecified,Caldwell,ID,43.6313167,-116.6922818,Gunshot,No,2020
27596,76,Female,Race unspecified,Caldwell,ID,43.6313167,-116.6922818,Gunshot,No,2020
27597,75,Male,Race unspecified,Decatur,GA,33.8176701,-84.2769749,Gunshot,No,2020
27598,22,Male,Race unspecified,Long Beach,CA,33.8545555,-118.1852899,Vehicle,No,2020
27599,39,Male,Race unspecified,Webster,TX,29.5406027,-95.141015,Gunshot,No,2020
27600,61,Male,Race unspecified,Doylestown,PA,40.3135803,-75.1503601,Gunshot,No,2020
27601,37,Male,African-American/Black,Lynchburg,VA,37.3971354,-79.2237427,Vehicle,Drug or alcohol use,2020
27602,46,Male,European-American/White,Williamsport,PA,41.2911908,-77.0563339,Gunshot,Yes,2020
27603,43,Male,European-American/White,Sheridan,WY,44.722791,-106.917606,Vehicle,Drug or alcohol use,2020
27604,40,Male,Hispanic/Latino,Arvada,CO,39.793861,-105.091446,Gunshot,No,2020
27605,26,Male,Race unspecified,Buford,GA,34.1586056,-84.0008979,Gunshot,No,2020
27609,55,Female,European-American/White,Adairsville,GA,34.3770865,-84.9327349,Vehicle,No,2020
27610,23,Female,European-American/White,Shreveport,LA,32.5133019,-93.745105,Vehicle,No,2020
27611,38,Male,European-American/White,Schuylkill Haven,PA,40.649162,-76.1322919,Tasered,Yes,2020
27612,36,Male,Hispanic/Latino,Deming,NM,32.1741009,-107.7938495,Gunshot,No,2020
27613,64,Male,Race unspecified,Pangburn,AR,35.4212143,-91.8413291,Gunshot,No,2020
27614,30,Male,Race unspecified,Sparks,NV,39.529633,-119.728437,Vehicle,No,2020
27615,83,Male,Race unspecified,Jamestown,NC,35.990691,-79.957979,Gunshot,No,2020
27616,22,Female,Race unspecified,Riverside,CA,33.89768,-117.487945,Vehicle,No,2020
27617,40,Male,African-American/Black,Oak Park,MI,42.4475935,-83.1824982,Gunshot,No,2020
27618,28,Male,European-American/White,Arnold,NE,41.64134,-100.156303,Gunshot,Yes,2020
27619,20,Male,European-American/White,Floresville,TX,29.1623164,-98.1801256,Gunshot,Yes,2020
27620,56,Male,European-American/White,Burton,MI,43.0017031,-83.5901468,Gunshot,Yes,2020
27621,27,Male,Hispanic/Latino,Milwaukee,WI,43.0170343,-87.9380986,Gunshot,No,2020
27623,19,Male,African-American/Black,Queens,NY,40.695956,-73.742734,Gunshot,No,2020
27624,27,Male,African-American/Black,Colorado Springs,CO,38.7988451,-104.8111622,Gunshot,No,2020
27625,38,Male,African-American/Black,Tuscumbia,AL,34.726999,-87.6936538,Gunshot,No,2020
27626,16,Male,European-American/White,Georgetown,TX,30.662775,-97.6796446,Gunshot,No,2020
27627,56,Male,Race unspecified,Dalzell,SC,33.9995595,-80.4208616,Gunshot,No,2020
27630,39,Male,Race unspecified,Shreveport,LA,32.4370119,-93.7673573,Gunshot,No,2020
27631,23,Male,Native American/Alaskan,Pocatello,ID,42.852614,-112.432716,Gunshot,No,2020
27632,30,Male,African-American/Black,Bradenton,FL,27.4605011,-82.6163271,Gunshot,No,2020
27633,30,Male,European-American/White,Tahlequah,OK,35.930615,-95.0001249,Gunshot,No,2020
27634,30,Male,Hispanic/Latino,Greeley,CO,40.4350561,-104.7014948,Gunshot,No,2020
27636,54,Male,Race unspecified,Sylvania Township,OH,41.7178496,-83.6658747,Gunshot,No,2020
27637,35,Male,Race unspecified,Kansas City,MO,39.0565584,-94.5878152,Gunshot,No,2020
27638,28,Male,African-American/Black,Colorado Springs,CO,38.8474796,-104.7213126,Gunshot,No,2020
27639,22,Male,African-American/Black,Kansas City,KS,39.1329582,-94.6877717,Vehicle,No,2020
27640,42,Male,African-American/Black,Stafford,VA,38.4669206,-77.4043447,Gunshot,No,2020
27641,35,Male,European-American/White,Gig Harbor,WA,47.3980999,-122.625887,Gunshot,No,2020
27642,43,Male,European-American/White,Bradenton,FL,27.4565703,-82.5418062,Gunshot,No,2020
27643,45,Male,European-American/White,Macon,GA,32.7155682,-83.6783481,Gunshot,No,2020
27644,39,Male,Hispanic/Latino,Jacksonville,FL,30.3604225,-81.5969654,Gunshot,No,2020
27645,33,Male,Hispanic/Latino,Clarkdale,AZ,34.7685451,-112.0628904,Gunshot,No,2020
27646,36,Male,European-American/White,Lakeville,MN,44.6487688,-93.2636912,Gunshot,No,2020
27647,22,Male,Hispanic/Latino,Moses Lake,WA,47.1444108,-119.3174582,Gunshot,No,2020
27649,49,Male,African-American/Black,Milwaukee,WI,43.055388,-87.915542,Gunshot,No,2020
27650,35,Male,African-American/Black,Rock Hill,SC,34.9248667,-81.0250784,Medical emergency,No,2020
27651,17,Male,African-American/Black,Kansas City,MO,39.0524475,-94.5922962,Gunshot,No,2020
27652,45,Male,European-American/White,Henderson,NV,36.0321244,-115.0215992,Gunshot,Yes,2020
27653,31,Male,European-American/White,Mocksville,NC,35.8704629,-80.5521134,Gunshot,No,2020
27654,45,Male,Hispanic/Latino,San Antonio,TX,29.4064791,-98.6599312,Gunshot,Unknown,2020
27655,40,Male,Hispanic/Latino,Las Cruces,NM,32.3306948,-106.7884648,Asphyxiated/Restrained,No,2020
27656,17,Male,European-American/White,Houston,TX,29.792305,-95.1784557,Gunshot,No,2020
27657,35,Male,European-American/White,Pueblo,CO,38.3083374,-104.61819,Gunshot,No,2020
27658,32,Male,Hispanic/Latino,Santa Clarita,CA,34.4159699,-118.5498543,Gunshot,No,2020
27660,26,Male,African-American/Black,Chicago,IL,41.8950618,-87.6329418,Vehicle,No,2020
27661,27,Male,European-American/White,Sedalia,MO,38.6838174,-93.2513396,Vehicle,No,2020
27662,73,Male,European-American/White,Sherman,TX,33.6698081,-96.6173273,Gunshot,No,2020
27663,47,Male,Race unspecified,Cincinnati,OH,39.2668414,-84.4952845,Stabbed,Unknown,2020
27664,34,Male,Race unspecified,Keithville,LA,32.3118706,-93.8933486,Gunshot,No,2020
27666,30,Male,Race unspecified,Pompano Beach,FL,26.2423981,-80.1518749,Vehicle,No,2020
27667,53,Male,European-American/White,Post Falls,ID,47.7043568,-116.939312,Gunshot,No,2020
27668,37,Male,European-American/White,Manila,AR,35.8806132,-90.1799551,Gunshot,Yes,2020
27669,43,Male,European-American/White,Severn,MD,39.1602162,-76.6832579,Vehicle,No,2020
27670,39,Male,European-American/White,Riverside,WA,48.502665,-119.506165,Gunshot,No,2020
27671,50,Male,European-American/White,Moorhead,MN,46.866194,-96.773638,Medical emergency,Unknown,2020
27672,19,Male,European-American/White,Wrightsville,GA,32.747934,-82.8543,Vehicle,No,2020
27673,29,Male,Race unspecified,Newport Beach,CA,33.6102837,-117.9288404,Vehicle,No,2020
27674,48,Male,Race unspecified,Miami,FL,25.582306,-80.4857389,Gunshot,No,2020
27676,33,Male,African-American/Black,Tacoma,WA,47.1701947,-122.4552154,Asphyxiated/Restrained,Unknown,2020
27677,22,Male,Hispanic/Latino,Vallejo,CA,38.1225722,-122.2516388,Gunshot,No,2020
27678,41,Male,European-American/White,St. Cloud,MN,45.5646722,-94.1510462,Tasered,Unknown,2020
27679,50,Male,European-American/White,Gretna,VA,36.9544651,-79.382918,Gunshot,No,2020
27680,43,Female,European-American/White,Gretna,VA,36.9544651,-79.382918,Gunshot,No,2020
27681,25,Male,Race unspecified,Nashville,TN,36.0392366,-86.6027783,Vehicle,No,2020
27682,73,Male,Race unspecified,Fayetteville,NC,35.0869766,-78.9387426,Gunshot,No,2020
27683,34,Male,Race unspecified,Slocomb,AL,31.1223737,-85.5688852,Gunshot,No,2020
27684,25,Male,African-American/Black,Hamilton Township,IN,40.2769904,-85.3864738,Vehicle,No,2020
27685,25,Male,African-American/Black,Pittsburgh,PA,40.4540982,-79.9968246,Gunshot,No,2020
27686,64,Male,European-American/White,Ozark,AL,31.432803,-85.6294,Gunshot,No,2020
27687,31,Male,European-American/White,Richmond,VA,37.6221242,-77.6160323,Gunshot,No,2020
27688,34,Male,Race unspecified,Columbia,MO,38.9119619,-92.3145944,Gunshot,No,2020
27689,24,Male,African-American/Black,Fairfield,OH,39.3292106,-84.5252007,Gunshot,No,2020
27690,21,Male,African-American/Black,San Antonio,TX,29.5938028,-98.6263541,Gunshot,No,2020
27691,42,Male,European-American/White,Tulsa,OK,36.079298,-95.978038,Gunshot,No,2020
27692,41,Male,Race unspecified,Tucson,AZ,32.2180533,-110.8267118,Gunshot,Yes,2020
27693,32,Male,Race unspecified,Edison,CA,36.713998,-119.8267399,Gunshot,No,2020
27694,43,Male,European-American/White,Northridge,OH,39.795806,-84.182502,Gunshot,No,2020
27695,33,Male,Race unspecified,Coolbaugh Township,PA,41.2196794,-75.3671556,Gunshot,No,2020
27696,20,Male,Race unspecified,Bragg City,MO,36.27041,-89.915696,Drowned,No,2020
27697,28,Male,African-American/Black,Humble,TX,30.0094843,-95.2702395,Gunshot,No,2020
27698,27,Male,African-American/Black,Fort Lauderdale,FL,26.1297321,-80.174586,Gunshot,No,2020
27699,82,Male,European-American/White,Apache Junction,AZ,33.4136673,-111.5779237,Gunshot,No,2020
27700,31,Male,European-American/White,Humble,TX,30.0094843,-95.2702395,Gunshot,No,2020
27701,37,Male,European-American/White,Wasilla,AK,61.5506027,-149.597009,Gunshot,No,2020
27702,57,Male,European-American/White,Backus,MN,46.818027,-94.521079,Gunshot,No,2020
27703,65,Male,Race unspecified,Montgomery,AL,32.343021,-86.1949711,Gunshot,No,2020
27704,43,Female,European-American/White,Dinuba,CA,36.5481628,-119.3768888,Gunshot,No,2020
27705,29,Female,Hispanic/Latino,Torrence,CA,33.865587,-118.335098,Gunshot,Unknown,2020
27706,47,Male,Race unspecified,Elmendorf,TX,29.254997,-98.3494584,Gunshot,No,2020
27707,49,Male,Race unspecified,Oviedo,FL,28.6575149,-81.1811662,Gunshot,No,2020
27708,59,Male,European-American/White,San Antonio,TX,29.56914,-98.380293,Vehicle,Drug or alcohol use,2020
27709,37,Male,European-American/White,St. Louis,MO,38.6540653,-90.2770668,Tasered,No,2020
27710,44,Male,Hispanic/Latino,Bell Gardens,CA,33.9629402,-118.1651348,Gunshot,No,2020
27711,50,Male,European-American/White,Salina,KS,38.8390368,-97.6233468,Gunshot,Yes,2020
27712,38,Male,European-American/White,Elkton,FL,29.7692619,-81.4557391,Gunshot,Unknown,2020
27713,32,Female,European-American/White,Anchor Point,AK,59.7908259,-151.7431481,Gunshot,Yes,2020
27714,47,Male,African-American/Black,Kansas CIty,MO,38.9861934,-94.5575101,Gunshot,No,2020
27715,21,Male,European-American/White,Potomac,MD,39.0566329,-77.2055973,Gunshot,No,2020
27716,36,Male,European-American/White,Grenada,MS,33.8239049,-89.8601405,Vehicle,No,2020
27718,32,Male,Race unspecified,Camas,WA,45.5877525,-122.396907,Gunshot,No,2020
27719,26,Female,African-American/Black,Louisville,KY,38.1466009,-85.818585,Gunshot,No,2020
27720,50,Male,Asian/Pacific Islander,Garland,TX,32.9500373,-96.6560973,Gunshot,No,2020
27721,62,Male,European-American/White,New Kensington,PA,40.5570854,-79.7610458,Gunshot,No,2020
27722,40,Male,European-American/White,Murfreesboro,TN,35.8071798,-86.311178,Gunshot,No,2020
27723,30,Male,European-American/White,Louisville,KY,38.1369736,-85.8528821,Gunshot,No,2020
27725,41,Male,Hispanic/Latino,Chandler,AZ,33.3063013,-111.8413926,Gunshot,No,2020
27727,61,Female,African-American/Black,Lecompton,KS,39.0006117,-95.3728763,Vehicle,No,2020
27728,20,Male,European-American/White,Pueblo,CO,38.2586699,-104.6250547,Gunshot,No,2020
27729,32,Male,European-American/White,Springfield,OR,44.0814135,-123.0452568,Gunshot,No,2020
27730,31,Male,Hispanic/Latino,Ranchos De Taos,NM,36.3559264,-105.613105,Gunshot,No,2020
27731,30,Male,Race unspecified,San Joaquin,CA,38.116324,-121.257938,Gunshot,No,2020
27732,48,Male,Race unspecified,Cocoa,FL,28.342963,-80.781429,Gunshot,No,2020
27733,35,Male,African-American/Black,Fort Pierce,FL,27.446475,-80.327258,Gunshot,No,2020
27734,48,Male,African-American/Black,Syracuse,NY,43.0042575,-76.1450467,Gunshot,Unknown,2020
27735,33,Male,European-American/White,High Point,NC,35.9764131,-80.0330137,Gunshot,No,2020
27736,47,Male,European-American/White,Dillon,MT,45.2189161,-112.6359541,Gunshot,No,2020
27737,19,Male,European-American/White,Chase City,VA,36.7475289,-78.4789168,Gunshot,No,2020
27738,31,Male,Hispanic/Latino,Springfield,MO,37.2103286,-93.2367621,Gunshot,No,2020
27739,25,Female,Race unspecified,Long Beach,CA,33.7652329,-118.1607234,Gunshot,No,2020
27740,62,Female,African-American/Black,Milwaukee,WI,43.0862021,-87.9771126,Vehicle,No,2020
27741,35,Male,African-American/Black,Webster City,IA,42.4744634,-93.8050871,Gunshot,No,2020
27742,42,Female,European-American/White,Myerstown,PA,40.3593907,-76.3285184,Gunshot,Unknown,2020
27743,58,Male,Hispanic/Latino,San Antonio,TX,29.4139737,-98.5042546,Gunshot,No,2020
27745,71,Male,Race unspecified,Lexington,NC,35.7062238,-80.3115395,Gunshot,No,2020
27746,55,Male,Race unspecified,Tucson,AZ,32.3228439,-111.0308816,Gunshot,No,2020
27747,39,Male,African-American/Black,Atlanta,GA,33.7893559,-84.3762322,Gunshot,No,2020
27748,60,Male,African-American/Black,Largo,MD,38.8906976,-76.8248707,Vehicle,Drug or alcohol use,2020
27749,51,Male,European-American/White,Grand Junction,CO,39.048402,-108.5453773,Gunshot,No,2020
27750,62,Male,Race unspecified,Dothan,AL,31.1976582,-85.4203056,Gunshot,No,2020
27751,28,Male,African-American/Black,Abilene,TX,32.4530602,-99.7526465,Gunshot,No,2020
27752,58,Male,European-American/White,Granger,IN,41.7178579,-86.0665807,Tasered,No,2020
27754,45,Male,Race unspecified,Albuquerque,NM,35.0991569,-106.5681442,Gunshot,No,2020
27755,61,Male,African-American/Black,Iota,LA,30.3299827,-92.4925089,Gunshot,No,2020
27756,47,Male,European-American/White,Port Jervis,NY,41.3729763,-74.6937186,Gunshot,Yes,2020
27757,33,Male,European-American/White,Wheeling,MO,39.7877074,-93.3993751,Gunshot,No,2020
27758,25,Male,Race unspecified,Matthews,NC,35.1224296,-80.7168073,Gunshot,No,2020
27759,61,Male,Race unspecified,San Bernardino,CA,34.121337,-117.2719217,Vehicle,No,2020
27760,38,Male,Race unspecified,Poinciana,FL,28.0589901,-81.4988775,Gunshot,No,2020
27761,31,Male,African-American/Black,Tallahassee,FL,30.4526791,-84.2487421,Gunshot,No,2020
27762,18,Male,African-American/Black,Cuthbert,GA,31.7711761,-84.787004,Gunshot,No,2020
27763,23,Male,African-American/Black,Virginia Beach,VA,36.8631892,-75.9792438,Gunshot,No,2020
27764,39,Male,European-American/White,Winchester,TN,35.2033796,-86.1296629,Gunshot,No,2020
27765,36,Male,European-American/White,Courtland,AL,34.6687796,-87.3045449,Gunshot,No,2020
27767,25,Male,European-American/White,Carlsbad,NM,32.175463,-104.4442329,Gunshot,Unknown,2020
27768,28,Male,Race unspecified,Taylorsville,UT,40.6385754,-111.9673588,Gunshot,No,2020
27769,30,Male,Race unspecified,Mojave,CA,35.0481844,-118.171321,Gunshot,No,2020
27770,52,Male,Race unspecified,Pine Ridge,FL,28.9469999,-82.5088252,Gunshot,No,2020
27772,21,Male,Race unspecified,Villa Ridge,MO,38.4470225,-90.9065608,Gunshot,No,2020
27773,55,Male,Race unspecified,Fresno,CA,36.7365141,-119.7763414,Gunshot,No,2020
27774,50,Male,European-American/White,Mojave,CA,35.0500851,-118.1855545,Gunshot,No,2020
27775,50,Male,European-American/White,Slidell,LA,30.2332713,-89.8003182,Gunshot,No,2020
27776,46,Male,Hispanic/Latino,San Antonio,TX,29.425596,-98.582806,Gunshot,No,2020
27777,48,Male,Race unspecified,Fishers,IN,39.98974,-86.0003366,Gunshot,No,2020
27778,36,Male,European-American/White,Belton,MO,38.8302351,-94.5334045,Gunshot,No,2020
27779,34,Male,European-American/White,Schenectady,NY,42.8068676,-73.9366135,Gunshot,No,2020
27780,32,Female,European-American/White,Shelton,WA,47.3197731,-122.9898351,Gunshot,No,2020
27781,45,Male,European-American/White,Clemmons,NC,36.0294204,-80.382389,Gunshot,No,2020
27782,33,Male,European-American/White,Euclid,OH,41.600452,-81.525805,Gunshot,Unknown,2020
27783,30,Male,European-American/White,Layton,UT,41.0620768,-111.9104486,Vehicle,No,2020
27784,51,Female,European-American/White,Layton,UT,41.0620768,-111.9104486,Vehicle,No,2020
27785,31,Male,Hispanic/Latino,El Paso,TX,31.6464564,-106.1472021,Gunshot,No,2020
27786,23,Male,Race unspecified,Lakeview,CA,33.838657,-117.118323,Vehicle,No,2020
27787,19,Male,European-American/White,Pahrump,NV,36.205075,-115.9662668,Gunshot,No,2020
27788,53,Male,European-American/White,London,AR,35.4072619,-93.27959,Gunshot,Yes,2020
27790,21,Male,African-American/Black,Pensacola,FL,30.4121574,-87.2468069,Vehicle,No,2020
27791,21,Male,African-American/Black,Pensacola,FL,30.4121574,-87.2468069,Vehicle,No,2020
27792,55,Female,European-American/White,Ormond Beach,FL,29.2656669,-81.0462297,Gunshot,No,2020
27793,56,Male,European-American/White,Ormond Beach,FL,29.2656669,-81.0462297,Gunshot,No,2020
27794,32,Male,European-American/White,Linwood,NC,35.7361212,-80.3775658,Gunshot,No,2020
27795,26,Male,African-American/Black,Newburgh,NY,41.498482,-74.016321,Gunshot,No,2020
27796,51,Male,Race unspecified,Turner,OR,44.840128,-123.0082066,Gunshot,No,2020
27797,46,Male,Race unspecified,Buchanan,VA,37.5397869,-79.575596,Gunshot,No,2020
27799,46,Male,European-American/White,Caldwell,ID,43.6435248,-116.6819171,Gunshot,No,2020
27800,49,Male,Race unspecified,Gray,KY,36.9174918,-83.941039,Gunshot,No,2020
