,State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type,federal_supply_class,year
114902,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2015-02-06 00:00:00.000,State,5855,2015
114903,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-152-0506,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",7,Each,17.2,Q,3.0,2015-01-23 00:00:00.000,State,5855,2015
114904,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,2,Each,7.95,C,,2015-02-06 00:00:00.000,State,1240,2015
114905,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2015-02-06 00:00:00.000,State,5855,2015
114906,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2015-02-06 00:00:00.000,State,5855,2015
114907,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-504-2221,"RANGE FINDER,LASER",1,Each,20501.0,D,7.0,2015-08-13 00:00:00.000,State,1240,2015
114908,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114909,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2015-02-06 00:00:00.000,State,5855,2015
114910,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",20,Each,78.34,D,7.0,2015-04-09 00:00:00.000,State,1005,2015
114911,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-484-8000,"SIGHT,REAR",30,Each,55.04,D,1.0,2015-03-11 00:00:00.000,State,1005,2015
114912,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-540-3690,"SIGHT,REFLEX",38,Each,321.0,D,1.0,2015-02-12 00:00:00.000,State,1240,2015
114913,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2015-11-19 00:00:00.000,State,5855,2015
114914,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2015-11-19 00:00:00.000,State,5855,2015
114915,TN,HAMBLEN COUNTY SHERIFFS OFFICE,6665-01-555-3757,"DETECTOR,MINE",10,Each,1500.0,C,1.0,2015-10-07 00:00:00.000,State,6665,2015
114916,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,10,Each,117.0,D,1.0,2015-10-08 00:00:00.000,State,1005,2015
114917,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-382-6795,"RECEIVER,CARTRIDGE",10,Each,41.04,D,1.0,2015-10-14 00:00:00.000,State,1005,2015
114918,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2015-02-06 00:00:00.000,State,5855,2015
114919,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-00-921-5004,"MAGAZINE,CARTRIDGE",150,Each,13.56,D,1.0,2015-03-19 00:00:00.000,State,1005,2015
114920,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,3,Each,1244.9,C,,2015-02-06 00:00:00.000,State,1240,2015
114921,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-592-9079,"TELESCOPE,STRAIGHT",1,Each,1363.0,D,1.0,2015-10-14 00:00:00.000,State,1240,2015
114922,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2015-11-19 00:00:00.000,State,5855,2015
114923,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",37,Each,114.47,B,3.0,2015-11-18 00:00:00.000,State,1005,2015
114924,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,9485.78,D,1.0,2015-09-23 00:00:00.000,State,5855,2015
114925,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,9485.78,D,1.0,2015-09-23 00:00:00.000,State,5855,2015
114926,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,9485.78,D,1.0,2015-09-23 00:00:00.000,State,5855,2015
114927,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,9485.78,D,1.0,2015-09-23 00:00:00.000,State,5855,2015
114928,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-591-8149,"EYEPIECE ASSEMBLY,OPTICAL INSTRUMENT",1,Each,395.0,D,1.0,2015-11-05 00:00:00.000,State,1240,2015
114929,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2015-11-05 00:00:00.000,State,5855,2015
114930,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-246-6804,FACEMASK           ,24,Each,298.79,Q,3.0,2015-05-29 00:00:00.000,State,5855,2015
114931,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-419-9429,"IMAGE INTENSIFIER,NIGHT VISION",7,Each,12434.0,D,1.0,2015-12-10 00:00:00.000,State,5855,2015
114932,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-20-002-4811,"MODIFICATION KIT,GUN,WEAPON",18,Kit,378.79,D,1.0,2015-08-18 00:00:00.000,State,1005,2015
114933,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114934,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114935,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114936,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114937,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114938,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114939,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114940,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114941,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114942,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114943,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114944,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114945,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114946,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114947,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114948,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114949,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2015-05-01 00:00:00.000,State,5855,2015
114950,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",10,Each,485.43,D,1.0,2018-05-16 00:00:00.000,State,1005,2018
114951,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",10,Each,485.43,D,1.0,2018-05-16 00:00:00.000,State,1005,2018
114952,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-316-0055,"MOUNT,SIGHT",4,Each,291.55,D,1.0,2017-11-02 00:00:00.000,State,1240,2017
114953,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,14608.44,D,,2017-09-21 00:00:00.000,State,1385,2017
114954,TN,HAMBLEN COUNTY SHERIFFS OFFICE,7025-01-560-1066,"OPTICAL READER,DATA ENTRY",6,Each,2297.3,Q,3.0,2018-05-15 00:00:00.000,State,7025,2018
114955,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-645-0531,"ILLUMINATOR,INFRARED",40,Each,1661.51,D,1.0,2018-01-24 00:00:00.000,State,5855,2018
114956,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-544-9825,"BUTTSTOCK,SUBASSEMBLY",20,Each,37.4,D,1.0,2016-07-28 00:00:00.000,State,1005,2016
114957,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2016-02-08 00:00:00.000,State,5855,2016
114958,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2016-02-08 00:00:00.000,State,5855,2016
114959,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,5000.0,D,1.0,2016-02-08 00:00:00.000,State,5855,2016
114960,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,3,Each,1439.0,C,,2016-01-12 00:00:00.000,State,1240,2016
114961,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-538-7994,"VIEWER,NIGHT VISION",3,Each,19038.32,C,1.0,2016-03-14 00:00:00.000,State,5855,2016
114962,TN,HAMBLEN COUNTY SHERIFFS OFFICE,4220-00-541-3885,DIVING EQUIPMENT SET,6,Set,3629.0,F,1.0,2015-09-09 00:00:00.000,State,4220,2015
114963,TN,HAMBLEN COUNTY SHERIFFS OFFICE,4710-01-233-8637,"TUBE,BENT,METALLIC",13,Each,8.31,D,1.0,2016-05-16 00:00:00.000,State,4710,2016
114964,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-587-1122,"STOCK,GUN,SHOULDER",6,Each,719.0,D,1.0,2016-03-24 00:00:00.000,State,1005,2016
114965,TN,HAMBLEN COUNTY SHERIFFS OFFICE,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2016-05-16 00:00:00.000,State,2340,2016
114966,TN,HAMBLEN COUNTY SHERIFFS OFFICE,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2016-05-16 00:00:00.000,State,2340,2016
114967,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-453-1633,"HANDGUARD,LOWER    ",3,Each,24.34,B,3.0,2016-06-07 00:00:00.000,State,1005,2016
114968,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-01-491-0140,NIGHT SIGHT VISION ,1,Each,4506.0,C,0.0,2016-01-07 00:00:00.000,State,5855,2016
114969,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-00-999-1871,"STOCK,GUN,SHOULDER",6,Each,669.74,B,3.0,2016-02-29 00:00:00.000,State,1005,2016
114970,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,13,Each,797.3,C,,2016-01-12 00:00:00.000,State,1240,2016
114971,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114972,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114973,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114974,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114975,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114976,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114977,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114978,TN,HAMBLEN COUNTY SHERIFFS OFFICE,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,Each,17625.0,D,,2016-01-12 00:00:00.000,State,5855,2016
114979,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1240-01-430-6943,BINOCULAR,6,Each,306.0,D,,2016-04-15 00:00:00.000,State,1240,2016
114980,TN,HAMBLEN COUNTY SHERIFFS OFFICE,1005-01-472-3902,"BIPOD,FOLDING      ",4,Each,103.71,D,1.0,2016-09-07 00:00:00.000,State,1005,2016
114997,TN,HARDIN COUNTY SHERIFF'S DEPT,2320-01-380-8604,"TRUCK,UTILITY",1,Each,89900.0,C,1.0,2015-09-02 00:00:00.000,State,2320,2015
114998,TN,HARDIN COUNTY SHERIFF'S DEPT,2320-01-380-8604,"TRUCK,UTILITY",1,Each,89900.0,C,1.0,2015-09-17 00:00:00.000,State,2320,2015
114999,TN,HARDIN COUNTY SHERIFF'S DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",1,Each,959.0,D,1.0,2017-06-28 00:00:00.000,State,1095,2017
115000,TN,HARDIN COUNTY SHERIFF'S DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",1,Each,959.0,D,1.0,2017-06-28 00:00:00.000,State,1095,2017
115001,TN,HARDIN COUNTY SHERIFF'S DEPT,6115-01-504-0680,"GENERATOR,ALTERNATING CURRENT",1,Each,2332.0,Q,3.0,2018-03-01 00:00:00.000,State,6115,2018
115002,TN,HARDIN COUNTY SHERIFF'S DEPT,2541-01-555-4876,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,Each,3728.73,D,1.0,2019-10-07 00:00:00.000,State,2541,2019
115003,TN,HARDIN COUNTY SHERIFF'S DEPT,8115-01-220-9527,"CONTAINER,CARGO    ",2,Each,10670.0,A,1.0,2020-01-02 00:00:00.000,State,8115,2020
115004,TN,HARDIN COUNTY SHERIFF'S DEPT,5660-DS-FEN-CING,"FENCING, FENCES, GATES AND COMPONENTS",5,Each,1.0,A,,2020-03-04 00:00:00.000,State,5660,2020
115005,TN,HARDIN COUNTY SHERIFF'S DEPT,7025-DS-LAS-ERPR,"PRINTER, LASER",2,Each,400.0,A,,2020-03-10 00:00:00.000,State,7025,2020
115006,TN,HARDIN COUNTY SHERIFF'S DEPT,7360-01-313-2238,"KITCHEN,FIELD,TRAILER MOUNTED",1,Each,145000.0,A,1.0,2020-02-10 00:00:00.000,State,7360,2020
115007,TN,HARDIN COUNTY SHERIFF'S DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",25,Each,587.61,D,1.0,2016-03-31 00:00:00.000,State,1240,2016
115008,TN,HARDIN COUNTY SHERIFF'S DEPT,8465-01-416-4632,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",16,Each,21.56,D,1.0,2016-03-29 00:00:00.000,State,8465,2016
115009,TN,HARDIN COUNTY SHERIFF'S DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,62627.0,C,1.0,2016-03-07 00:00:00.000,State,2320,2016
115010,TN,HARDIN COUNTY SHERIFF'S DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,2,Each,11365.0,C,1.0,2016-05-11 00:00:00.000,State,2340,2016
115011,TN,HARDIN COUNTY SHERIFF'S DEPT,1240-01-411-1265,"SIGHT,REFLEX",10,Each,321.0,D,1.0,2017-03-30 00:00:00.000,State,1240,2017
115018,TN,HARDIN COUNTY SHERIFF'S DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-10-26 00:00:00.000,State,2355,2016
115019,TN,HARDIN COUNTY SHERIFF'S DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",1,Each,959.0,D,1.0,2017-06-28 00:00:00.000,State,1095,2017
115020,TN,HARDIN COUNTY SHERIFF'S DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",1,Each,959.0,D,1.0,2017-06-28 00:00:00.000,State,1095,2017
115021,TN,HARRIMAN POLICE DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",12,Each,959.0,D,1.0,2018-08-09 00:00:00.000,State,1095,2018
115085,TN,HAWKINS COUNTY SHERIFF DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2017-03-30 00:00:00.000,State,2340,2017
115086,TN,HAWKINS COUNTY SHERIFF DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2016-04-21 00:00:00.000,State,2340,2016
115151,TN,HAYWOOD COUNTY SHERIFF DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-04-12 00:00:00.000,State,2355,2016
115152,TN,HENDERSON COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458.0,C,1.0,2014-10-09 00:00:00.000,State,2320,2014
115153,TN,HENDERSON COUNTY SHERIFF DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,62627.0,C,1.0,2014-09-23 00:00:00.000,State,2320,2014
115154,TN,HENDERSON COUNTY SHERIFF DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,62627.0,C,1.0,2014-09-23 00:00:00.000,State,2320,2014
115165,TN,HENDERSONVILLE POLICE DEPT,8465-01-514-8590,"STRAP,INVOLUNTARY,RESTRAINT",99,Bag,21.65,A,1.0,2020-02-13 00:00:00.000,State,8465,2020
115166,TN,HENDERSONVILLE POLICE DEPT,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",20,Each,51.02,A,1.0,2019-09-24 00:00:00.000,State,8465,2019
115167,TN,HENDERSONVILLE POLICE DEPT,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",4,Box,95.22,A,1.0,2019-05-30 00:00:00.000,State,8465,2019
115168,TN,HENDERSONVILLE POLICE DEPT,8465-01-580-1556,"FIELD PACK,LARGE,SET",1,Set,232.8,A,1.0,2019-10-03 00:00:00.000,State,8465,2019
115169,TN,HENDERSONVILLE POLICE DEPT,8465-01-398-5428,"STUFF SACK,COMPRESS",2,Each,16.21,A,1.0,2019-10-18 00:00:00.000,State,8465,2019
115170,TN,HENDERSONVILLE POLICE DEPT,8465-01-416-8517,BIVY COVER         ,20,Each,151.92,A,1.0,2019-10-03 00:00:00.000,State,8465,2019
115171,TN,HENDERSONVILLE POLICE DEPT,8465-01-547-2757,MODULAR SLEEPING BAG SYSTEM,2,Each,322.11,A,1.0,2019-10-18 00:00:00.000,State,8465,2019
115172,TN,HENDERSONVILLE POLICE DEPT,2541-01-555-4876,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,Each,3728.73,D,1.0,2015-12-10 00:00:00.000,State,2541,2015
115173,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115174,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115175,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115176,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115177,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115178,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115179,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115180,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115181,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115182,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115183,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115184,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115186,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115187,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115188,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115189,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115190,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115191,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115195,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115196,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115197,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115198,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115200,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115201,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115202,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115203,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115204,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115205,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
115206,TN,HENDERSONVILLE POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
